concept_code,target_concept_code,n_code_target
30141-covid_tst_symptoms-11,30154-Symptoms_Resp-7,6
30141-covid_tst_symptoms-11,30158-Symtpom_Neuro-1,6
31396-join_hear-7,30154-Symptoms_Resp-3,6
32144-DOB_pnta,30082-Race-3,6
30141-covid_tst_symptoms-5,bin_30120-Walking,6
30141-covid_tst_symptoms-5,bin_31401-research_before,6
bin_30117-Deaf,31405-skipped_why-4,6
30141-covid_tst_symptoms-10,32601-Symptoms_Ill_14,6
30156-Symptom_GI-3,32600-Symptoms_Ill_13,6
30156-Symptom_GI-3,32603-Symptoms_Ill_16,6
30141-covid_tst_symptoms-10,31396-join_hear-3,6
bin_30122-Errands,31393-join_why-6,6
30141-covid_tst_symptoms-26,31344-devices_own-3,6
32596-Symptoms_Ill_9,30158-Symtpom_Neuro-7,6
32596-Symptoms_Ill_9,30166-Prev_exposure-2,6
32596-Symptoms_Ill_9,31346-past12mo_tech-2,6
32610-Symptoms_Ill_23,32600-Symptoms_Ill_13,6
30141-covid_tst_symptoms-6,31344-devices_own-5,6
bin_age_40plus,30082-Race-4,6
30147-flu_why-1,30141-covid_tst_symptoms-6,6
32138-vaccine_factors-1,32138-vaccine_factors-4,6
30154-Symptoms_Resp-21,30141-covid_tst_symptoms-29,6
32596-Symptoms_Ill_9,31393-join_why-3,6
32596-Symptoms_Ill_9,31393-join_why-5,6
bin_30117-Deaf,31356-past12_recommended-1,6
30183-states_specify-11,31405-skipped_why-4,6
32602-Symptoms_Ill_15,32593-Symptoms_Ill_6,6
32602-Symptoms_Ill_15,32595-Symptoms_Ill_8,6
30141-covid_tst_symptoms-14,30160-Symptom_Inflamm-5,6
30141-covid_tst_symptoms-14,30166-Prev_exposure-1,6
30141-covid_tst_symptoms-6,30103-conditionsrisks-2,6
30141-covid_tst_symptoms-6,30103-conditionsrisks-22,6
30183-states_specify-28,32599-Symptoms_Ill_12,6
30138-COVID_Why-3,32592-Symptoms_Ill_5,6
bin_31401-research_before,30103-conditionsrisks-16,6
30154-Symptoms_Resp-3,32588-Symptoms_Ill_1,6
30086-Gender-2,30183-states_specify-27,6
30158-Symtpom_Neuro-3,30103-conditionsrisks-3,6
30138-COVID_Why-4,target_pcr_positive,6
32610-Symptoms_Ill_23,32592-Symptoms_Ill_5,6
30141-covid_tst_symptoms-26,30158-Symtpom_Neuro-7,6
30141-covid_tst_symptoms-26,30158-Symtpom_Neuro-8,6
bin_30122-Errands,31346-past12mo_tech-2,6
30103-conditionsrisks-4,32588-Symptoms_Ill_1,6
31346-past12mo_tech-3,bin_30106-currently_pregnant,6
31346-past12mo_tech-4,30103-conditionsrisks-17,6
32616-Symptoms_Ill_29,30141-covid_tst_symptoms-23,6
30141-covid_tst_symptoms-8,31356-past12_recommended-4,6
30141-covid_tst_symptoms-8,31393-join_why-1,6
31393-join_why-6,30141-covid_tst_symptoms-9,6
31393-join_why-6,30147-flu_why-1,6
30141-covid_tst_symptoms-26,30156-Symptom_GI-5,6
32596-Symptoms_Ill_9,32595-Symptoms_Ill_8,6
32596-Symptoms_Ill_9,32603-Symptoms_Ill_16,6
32138-vaccine_factors-11,31356-past12_recommended-998,6
31356-past12_recommended-1,30141-covid_tst_symptoms-8,6
31356-past12_recommended-1,30141-covid_tst_symptoms-9,6
30141-covid_tst_symptoms-15,30141-covid_tst_symptoms-9,6
32602-Symptoms_Ill_15,30141-covid_tst_symptoms-17,6
30141-covid_tst_symptoms-15,30141-covid_tst_symptoms-26,6
31393-join_why-5,32603-Symptoms_Ill_16,6
30103-conditionsrisks-13,30154-Symptoms_Resp-5,6
30154-Symptoms_Resp-3,31396-join_hear-7,6
30141-covid_tst_symptoms-26,30154-Symptoms_Resp-2,6
32596-Symptoms_Ill_9,32612-Symptoms_Ill_25,6
30156-Symptom_GI-1,30141-covid_tst_symptoms-8,6
31393-join_why-2,30183-states_specify-39,6
31346-past12mo_tech-6,32599-Symptoms_Ill_12,6
32604-Symptoms_Ill_17,32588-Symptoms_Ill_1,6
30160-Symptom_Inflamm-1,31344-devices_own-999,6
30138-COVID_Why-4,32608-Symptoms_Ill_21,6
32610-Symptoms_Ill_23,32612-Symptoms_Ill_25,6
30158-Symtpom_Neuro-3,30103-conditionsrisks-2,6
bin_30118-Blind,31346-past12mo_tech-1,6
30103-conditionsrisks-14,30158-Symtpom_Neuro-7,6
36104-Post_vaccinefactors-10,bin_30170-Flu_shot,6
30086-Gender-2,bin_30121-Dressing,6
30141-covid_tst_symptoms-26,30141-covid_tst_symptoms-15,6
30141-covid_tst_symptoms-26,30141-covid_tst_symptoms-16,6
32596-Symptoms_Ill_9,32616-Symptoms_Ill_29,6
31356-past12_recommended-4,30183-states_specify-42,6
bin_30171-COVID_vaccine,bin_30121-Dressing,6
bin_30171-COVID_vaccine,bin_30123-ColorBlind,6
30138-COVID_Why-4,30141-covid_tst_symptoms-10,6
30138-COVID_Why-4,30141-covid_tst_symptoms-12,6
30156-Symptom_GI-1,30141-covid_tst_symptoms-5,6
30158-Symtpom_Neuro-3,30141-covid_tst_symptoms-9,6
30141-covid_tst_symptoms-23,31356-past12_recommended-2,6
30103-conditionsrisks-9,31356-past12_recommended-2,6
32610-Symptoms_Ill_23,bin_30120-Walking,6
32602-Symptoms_Ill_15,31344-devices_own-2,6
30141-covid_tst_symptoms-11,30141-covid_tst_symptoms-29,6
30141-covid_tst_symptoms-11,30156-Symptom_GI-3,6
32604-Symptoms_Ill_17,31396-join_hear-1,6
32596-Symptoms_Ill_9,bin_30107-alcohol_consume,6
30154-Symptoms_Resp-21,30158-Symtpom_Neuro-6,6
bin_30119-Concentrating,30103-conditionsrisks-17,6
30141-covid_tst_symptoms-23,target_athome_positive,6
30141-covid_tst_symptoms-23,32598-Symptoms_Ill_11,6
30141-covid_tst_symptoms-23,32601-Symptoms_Ill_14,6
30141-covid_tst_symptoms-23,31393-join_why-5,6
32597-Symptoms_Ill_10,31346-past12mo_tech-6,6
bin_36096-Post_covidvaccine,31350-healthdevice_type-2,6
30166-Prev_exposure-2,30141-covid_tst_symptoms-9,6
32138-vaccine_factors-11,30154-Symptoms_Resp-3,6
bin_30107-alcohol_consume,30103-conditionsrisks-8,6
30082-Race-3,30154-Symptoms_Resp-2,6
30103-conditionsrisks-22,31344-devices_own-1,6
30082-Race-3,30154-Symptoms_Resp-3,6
32602-Symptoms_Ill_15,30160-Symptom_Inflamm-1,6
30183-states_specify-42,31396-join_hear-1,6
30183-states_specify-27,30166-Prev_exposure-1,6
30183-states_specify-27,30156-Symptom_GI-1,6
30141-covid_tst_symptoms-8,31356-past12_recommended-1,6
32138-vaccine_factors-11,30166-Prev_exposure-2,6
32138-vaccine_factors-11,31346-past12mo_tech-3,6
32138-vaccine_factors-11,31346-past12mo_tech-998,6
31344-devices_own-1,30183-states_specify-11,6
30158-Symtpom_Neuro-3,30141-covid_tst_symptoms-13,6
32610-Symptoms_Ill_23,32616-Symptoms_Ill_29,6
32138-vaccine_factors-10,30103-conditionsrisks-20,6
32138-vaccine_factors-10,30154-Symptoms_Resp-3,6
31344-devices_own-4,32599-Symptoms_Ill_12,6
30141-covid_tst_symptoms-23,32596-Symptoms_Ill_9,6
bin_30106-currently_pregnant,30103-conditionsrisks-20,6
30141-covid_tst_symptoms-6,30147-flu_why-1,6
31344-devices_own-4,30141-covid_tst_symptoms-6,6
30103-conditionsrisks-2,32604-Symptoms_Ill_17,6
30141-covid_tst_symptoms-25,32603-Symptoms_Ill_16,6
30141-covid_tst_symptoms-25,32590-Symptoms_Ill_3,6
30141-covid_tst_symptoms-25,bin_31401-research_before,6
30086-Gender-2,36104-Post_vaccinefactors-11,6
31356-past12_recommended-4,32588-Symptoms_Ill_1,6
30158-Symtpom_Neuro-3,32616-Symptoms_Ill_29,6
30156-Symptom_GI-3,32610-Symptoms_Ill_23,6
31396-join_hear-2,31356-past12_recommended-999,6
30082-Race-2,31405-skipped_why-5,6
30141-covid_tst_symptoms-23,32616-Symptoms_Ill_29,6
30141-covid_tst_symptoms-23,bin_30107-alcohol_consume,6
30086-Gender-2,32138-vaccine_factors-16,6
30086-Gender-2,31393-join_why-9,6
30141-covid_tst_symptoms-23,32603-Symptoms_Ill_16,6
30141-covid_tst_symptoms-23,32612-Symptoms_Ill_25,6
30086-Gender-2,36104-Post_vaccinefactors-17,6
30103-conditionsrisks-13,30103-conditionsrisks-9,6
30103-conditionsrisks-13,30138-COVID_Why-3,6
30141-covid_tst_symptoms-25,32596-Symptoms_Ill_9,6
30141-covid_tst_symptoms-25,32598-Symptoms_Ill_11,6
30141-covid_tst_symptoms-9,31356-past12_recommended-4,6
30158-Symtpom_Neuro-3,30158-Symtpom_Neuro-8,6
30158-Symtpom_Neuro-3,30156-Symptom_GI-3,6
30086-Gender-2,32138-vaccine_factors-1,6
30141-covid_tst_symptoms-6,31344-devices_own-4,6
32590-Symptoms_Ill_3,30154-Symptoms_Resp-1,6
32590-Symptoms_Ill_3,30154-Symptoms_Resp-5,6
36104-Post_vaccinefactors-11,32138-vaccine_factors-8,6
31396-join_hear-7,31346-past12mo_tech-6,6
30141-covid_tst_symptoms-14,32590-Symptoms_Ill_3,6
30141-covid_tst_symptoms-14,32594-Symptoms_Ill_7,6
30141-covid_tst_symptoms-14,32601-Symptoms_Ill_14,6
30141-covid_tst_symptoms-6,30150-flu_tst_symptoms-6,6
30141-covid_tst_symptoms-11,30103-conditionsrisks-3,6
30141-covid_tst_symptoms-10,32613-Symptoms_Ill_26,6
36104-Post_vaccinefactors-8,31396-join_hear-2,6
30141-covid_tst_symptoms-25,30103-conditionsrisks-14,6
30086-Gender-2,32138-vaccine_factors-999,6
30158-Symtpom_Neuro-3,30158-Symtpom_Neuro-5,6
bin_30106-currently_pregnant,30154-Symptoms_Resp-1,6
30158-Symtpom_Neuro-3,32595-Symptoms_Ill_8,6
30158-Symtpom_Neuro-3,32600-Symptoms_Ill_13,6
30103-conditionsrisks-9,31346-past12mo_tech-5,6
36104-Post_vaccinefactors-4,31356-past12_recommended-3,6
32597-Symptoms_Ill_10,30141-covid_tst_symptoms-30,6
30138-COVID_Why-4,30153-Symptoms-3,6
30138-COVID_Why-4,30141-covid_tst_symptoms-21,6
30082-Race-4,31393-join_why-5,6
31344-devices_own-4,30156-Symptom_GI-2,6
31356-past12_recommended-4,32595-Symptoms_Ill_8,6
30147-flu_why-1,30154-Symptoms_Resp-2,6
32602-Symptoms_Ill_15,30154-Symptoms_Resp-2,6
32602-Symptoms_Ill_15,30154-Symptoms_Resp-21,6
31393-join_why-2,31356-past12_recommended-999,6
31393-join_why-2,31386-covid_results-5,6
30141-covid_tst_symptoms-15,30103-conditionsrisks-3,6
bin_30123-ColorBlind,30153-Symptoms-1,6
30141-covid_tst_symptoms-14,32595-Symptoms_Ill_8,6
32138-vaccine_factors-10,31393-join_why-1,6
32138-vaccine_factors-10,31393-join_why-5,6
30103-conditionsrisks-2,32610-Symptoms_Ill_23,6
30141-covid_tst_symptoms-25,30141-covid_tst_symptoms-13,6
30141-covid_tst_symptoms-25,30141-covid_tst_symptoms-29,6
36104-Post_vaccinefactors-8,31393-join_why-6,6
32617-Symptoms_Ill_30,30154-Symptoms_Resp-3,6
32617-Symptoms_Ill_30,30154-Symptoms_Resp-4,6
30158-Symtpom_Neuro-3,30156-Symptom_GI-5,6
31346-past12mo_tech-5,30183-states_specify-42,6
32138-vaccine_factors-10,31346-past12mo_tech-1,6
30141-covid_tst_symptoms-11,30138-COVID_Why-3,6
36104-Post_vaccinefactors-12,36104-Post_vaccinefactors-8,6
30082-Race-3,32144-DOB_pnta,6
31346-past12mo_tech-6,32608-Symptoms_Ill_21,6
31346-past12mo_tech-6,32612-Symptoms_Ill_25,6
30153-Symptoms-1,30158-Symtpom_Neuro-7,6
30158-Symtpom_Neuro-3,31356-past12_recommended-3,6
31346-past12mo_tech-5,31350-healthdevice_type-2,6
30103-conditionsrisks-17,bin_30119-Concentrating,6
30154-Symptoms_Resp-3,30103-conditionsrisks-5,6
30154-Symptoms_Resp-21,32602-Symptoms_Ill_15,6
30160-Symptom_Inflamm-2,31386-covid_results-1,6
30154-Symptoms_Resp-3,30103-conditionsrisks-999,6
30154-Symptoms_Resp-3,30141-covid_tst_symptoms-30,6
31356-past12_recommended-998,30103-conditionsrisks-13,6
31356-past12_recommended-998,30103-conditionsrisks-17,6
30082-Race-4,30103-conditionsrisks-20,6
30141-covid_tst_symptoms-25,30154-Symptoms_Resp-4,6
30141-covid_tst_symptoms-25,30158-Symtpom_Neuro-1,6
30103-conditionsrisks-2,32593-Symptoms_Ill_6,6
31346-past12mo_tech-5,31393-join_why-7,6
31356-past12_recommended-4,32613-Symptoms_Ill_26,6
31356-past12_recommended-4,32602-Symptoms_Ill_15,6
30138-COVID_Why-4,30158-Symtpom_Neuro-7,6
30138-COVID_Why-4,30158-Symtpom_Neuro-8,6
30183-states_specify-42,31393-join_why-6,6
30141-covid_tst_symptoms-14,32604-Symptoms_Ill_17,6
30141-covid_tst_symptoms-14,32610-Symptoms_Ill_23,6
30103-conditionsrisks-2,32596-Symptoms_Ill_9,6
30103-conditionsrisks-2,32600-Symptoms_Ill_13,6
32138-vaccine_factors-4,32608-Symptoms_Ill_21,6
30160-Symptom_Inflamm-5,30141-covid_tst_symptoms-14,6
31356-past12_recommended-2,30154-Symptoms_Resp-7,6
32613-Symptoms_Ill_26,31396-join_hear-1,6
32613-Symptoms_Ill_26,32593-Symptoms_Ill_6,6
31346-past12mo_tech-3,30141-covid_tst_symptoms-11,6
30103-conditionsrisks-999,30154-Symptoms_Resp-3,6
32138-vaccine_factors-4,32138-vaccine_factors-1,6
32138-vaccine_factors-4,32138-vaccine_factors-2,6
32138-vaccine_factors-4,32138-vaccine_factors-3,6
32591-Symptoms_Ill_4,32597-Symptoms_Ill_10,6
30103-conditionsrisks-16,31393-join_why-3,6
32138-vaccine_factors-4,31346-past12mo_tech-5,6
bin_30106-currently_pregnant,31393-join_why-6,6
30103-conditionsrisks-16,31393-join_why-6,5
32138-vaccine_factors-4,30160-Symptom_Inflamm-5,5
31356-past12_recommended-2,30150-flu_tst_symptoms-6,5
30141-covid_tst_symptoms-7,bin_31401-research_before,5
30141-covid_tst_symptoms-8,30103-conditionsrisks-14,5
32726-Gender_more-3,bin_30171-COVID_vaccine,5
32726-Gender_more-3,bin_32136-vaccine_didyou,5
30141-covid_tst_symptoms-4,30141-covid_tst_symptoms-11,5
30141-covid_tst_symptoms-4,30141-covid_tst_symptoms-13,5
30141-covid_tst_symptoms-4,30141-covid_tst_symptoms-14,5
32138-vaccine_factors-4,30153-Symptoms-2,5
32138-vaccine_factors-4,30158-Symtpom_Neuro-7,5
30153-Symptoms-3,32617-Symptoms_Ill_30,5
32591-Symptoms_Ill_4,bin_30107-alcohol_consume,5
32591-Symptoms_Ill_4,31405-skipped_why-4,5
30141-covid_tst_symptoms-4,30141-covid_tst_symptoms-21,5
30141-covid_tst_symptoms-4,30141-covid_tst_symptoms-25,5
30153-Symptoms-3,31344-devices_own-4,5
30153-Symptoms-3,31346-past12mo_tech-6,5
31346-past12mo_tech-5,31396-join_hear-4,5
31346-past12mo_tech-5,31396-join_hear-5,5
30158-Symtpom_Neuro-3,31346-past12mo_tech-2,5
31356-past12_recommended-4,32617-Symptoms_Ill_30,5
32602-Symptoms_Ill_15,30141-covid_tst_symptoms-9,5
32602-Symptoms_Ill_15,30153-Symptoms-2,5
31396-join_hear-6,30141-covid_tst_symptoms-15,5
31396-join_hear-6,30141-covid_tst_symptoms-26,5
30141-covid_tst_symptoms-14,32608-Symptoms_Ill_21,5
32602-Symptoms_Ill_15,30153-Symptoms-6,5
30103-conditionsrisks-2,32594-Symptoms_Ill_7,5
30103-conditionsrisks-2,32598-Symptoms_Ill_11,5
31344-devices_own-1,30150-flu_tst_symptoms-6,5
32590-Symptoms_Ill_3,30156-Symptom_GI-3,5
32590-Symptoms_Ill_3,30158-Symtpom_Neuro-1,5
30141-covid_tst_symptoms-6,30158-Symtpom_Neuro-6,5
30154-Symptoms_Resp-3,30103-conditionsrisks-22,5
30103-conditionsrisks-2,bin_30122-Errands,5
30086-Gender-2,32617-Symptoms_Ill_30,5
30154-Symptoms_Resp-3,30103-conditionsrisks-19,5
30160-Symptom_Inflamm-5,bin_31401-research_before,5
31350-healthdevice_type-4,31405-skipped_why-4,5
30154-Symptoms_Resp-3,30141-covid_tst_symptoms-1,5
31393-join_why-6,30103-conditionsrisks-16,5
30154-Symptoms_Resp-3,30141-covid_tst_symptoms-18,5
32138-vaccine_factors-10,32138-vaccine_factors-11,5
31356-past12_recommended-4,bin_30121-Dressing,5
31356-past12_recommended-998,30103-conditionsrisks-2,5
30158-Symtpom_Neuro-3,30166-Prev_exposure-2,5
30086-Gender-2,32601-Symptoms_Ill_14,5
30103-conditionsrisks-13,30141-covid_tst_symptoms-10,5
31346-past12mo_tech-5,31393-join_why-9,5
bin_age_40plus,30147-flu_why-1,5
bin_age_40plus,30150-flu_tst_symptoms-6,5
30082-Race-2,31350-healthdevice_type-2,5
30153-Symptoms-1,30166-Prev_exposure-999,5
30153-Symptoms-1,30154-Symptoms_Resp-4,5
30153-Symptoms-1,30154-Symptoms_Resp-5,5
31344-devices_own-1,30141-covid_tst_symptoms-29,5
30082-Race-1,30166-Prev_exposure-999,5
30082-Race-1,30183-states_specify-10,5
30082-Race-1,30183-states_specify-11,5
31344-devices_own-1,30147-flu_why-1,5
30158-Symtpom_Neuro-3,31344-devices_own-2,5
bin_36096-Post_covidvaccine,32616-Symptoms_Ill_29,5
30103-conditionsrisks-13,30141-covid_tst_symptoms-12,5
30103-conditionsrisks-13,30141-covid_tst_symptoms-21,5
30103-conditionsrisks-13,30103-conditionsrisks-3,5
30141-covid_tst_symptoms-25,30141-covid_tst_symptoms-4,5
30141-covid_tst_symptoms-15,30138-COVID_Why-2,5
32602-Symptoms_Ill_15,30141-covid_tst_symptoms-29,5
30156-Symptom_GI-3,32596-Symptoms_Ill_9,5
31350-healthdevice_type-4,31386-covid_results-2,5
32617-Symptoms_Ill_30,30156-Symptom_GI-1,5
30160-Symptom_Inflamm-2,31396-join_hear-1,5
36104-Post_vaccinefactors-4,30141-covid_tst_symptoms-6,5
32138-vaccine_factors-10,31346-past12mo_tech-5,5
32138-vaccine_factors-8,32138-vaccine_factors-3,5
30183-states_specify-10,30153-Symptoms-1,5
36104-Post_vaccinefactors-12,32138-vaccine_factors-12,5
30156-Symptom_GI-3,32590-Symptoms_Ill_3,5
32602-Symptoms_Ill_15,30141-covid_tst_symptoms-5,5
30156-Symptom_GI-1,30103-conditionsrisks-22,5
30141-covid_tst_symptoms-11,30141-covid_tst_symptoms-26,5
bin_30171-COVID_vaccine,32601-Symptoms_Ill_14,5
bin_30122-Errands,31346-past12mo_tech-998,5
30141-covid_tst_symptoms-25,31396-join_hear-2,5
30141-covid_tst_symptoms-25,31396-join_hear-3,5
30158-Symtpom_Neuro-3,32603-Symptoms_Ill_16,5
30138-COVID_Why-4,30153-Symptoms-2,5
30138-COVID_Why-4,30153-Symptoms-6,5
30138-COVID_Why-4,30154-Symptoms_Resp-21,5
30154-Symptoms_Resp-21,32588-Symptoms_Ill_1,5
31356-past12_recommended-4,32596-Symptoms_Ill_9,5
30147-flu_why-1,30154-Symptoms_Resp-6,5
30141-covid_tst_symptoms-14,32616-Symptoms_Ill_29,5
30141-covid_tst_symptoms-14,32596-Symptoms_Ill_9,5
31393-join_why-2,31393-join_why-9,5
32138-vaccine_factors-10,31356-past12_recommended-1,5
30141-covid_tst_symptoms-25,30138-COVID_Why-4,5
30153-Symptoms-1,30183-states_specify-10,5
bin_30118-Blind,31386-covid_results-2,5
bin_30118-Blind,31393-join_why-1,5
31393-join_why-1,bin_30106-currently_pregnant,5
30141-covid_tst_symptoms-11,30103-conditionsrisks-4,5
30141-covid_tst_symptoms-10,32617-Symptoms_Ill_30,5
32138-vaccine_factors-999,bin_30107-alcohol_consume,5
32138-vaccine_factors-999,bin_30170-Flu_shot,5
30141-covid_tst_symptoms-9,31393-join_why-4,5
30086-Gender-2,32591-Symptoms_Ill_4,5
30086-Gender-2,31405-skipped_why-1,5
30086-Gender-2,31405-skipped_why-5,5
30158-Symtpom_Neuro-3,30158-Symtpom_Neuro-6,5
bin_30118-Blind,31393-join_why-2,5
30138-COVID_Why-4,30141-covid_tst_symptoms-25,5
36104-Post_vaccinefactors-4,31386-covid_results-1,5
31356-past12_recommended-998,30141-covid_tst_symptoms-10,5
30141-covid_tst_symptoms-6,30154-Symptoms_Resp-1,5
32138-vaccine_factors-10,30166-Prev_exposure-1,5
30138-COVID_Why-4,31396-join_hear-1,5
30158-Symtpom_Neuro-3,30141-covid_tst_symptoms-4,5
30141-covid_tst_symptoms-15,30141-covid_tst_symptoms-13,5
30141-covid_tst_symptoms-15,30141-covid_tst_symptoms-14,5
31346-past12mo_tech-2,30158-Symtpom_Neuro-3,5
31396-join_hear-7,30166-Prev_exposure-2,5
32602-Symptoms_Ill_15,30156-Symptom_GI-3,5
30141-covid_tst_symptoms-14,32592-Symptoms_Ill_5,5
32602-Symptoms_Ill_15,30156-Symptom_GI-5,5
30141-covid_tst_symptoms-14,32600-Symptoms_Ill_13,5
31346-past12mo_tech-2,31350-healthdevice_type-3,5
30141-covid_tst_symptoms-25,32602-Symptoms_Ill_15,5
30153-Symptoms-1,31350-healthdevice_type-5,5
32604-Symptoms_Ill_17,bin_31401-research_before,5
30156-Symptom_GI-3,32588-Symptoms_Ill_1,5
bin_31401-research_before,bin_30119-Concentrating,5
36104-Post_vaccinefactors-8,30138-COVID_Why-1,5
32616-Symptoms_Ill_29,30141-covid_tst_symptoms-4,5
30138-COVID_Why-4,30141-covid_tst_symptoms-5,5
36104-Post_vaccinefactors-4,30153-Symptoms-3,5
36104-Post_vaccinefactors-4,30153-Symptoms-5,5
30103-conditionsrisks-2,32590-Symptoms_Ill_3,5
30103-conditionsrisks-2,31346-past12mo_tech-998,5
31344-devices_own-4,30141-covid_tst_symptoms-21,5
30103-conditionsrisks-13,30138-COVID_Why-1,5
30103-conditionsrisks-13,30138-COVID_Why-2,5
30154-Symptoms_Resp-21,31396-join_hear-7,5
31346-past12mo_tech-6,bin_30119-Concentrating,5
31356-past12_recommended-998,30138-COVID_Why-5,5
30158-Symtpom_Neuro-3,30141-covid_tst_symptoms-18,5
32138-vaccine_factors-10,30154-Symptoms_Resp-1,5
31344-devices_own-4,31405-skipped_why-5,5
31344-devices_own-4,32598-Symptoms_Ill_11,5
30086-Gender-2,31350-healthdevice_type-3,5
31393-join_why-5,bin_30122-Errands,5
31393-join_why-5,bin_30123-ColorBlind,5
30154-Symptoms_Resp-3,30183-states_specify-28,5
36104-Post_vaccinefactors-2,30153-Symptoms-1,5
bin_30118-Blind,31405-skipped_why-4,5
31344-devices_own-4,30153-Symptoms-3,5
30141-covid_tst_symptoms-25,32610-Symptoms_Ill_23,5
32597-Symptoms_Ill_10,30103-conditionsrisks-9,5
31356-past12_recommended-4,31396-join_hear-4,5
30160-Symptom_Inflamm-1,31350-healthdevice_type-5,5
30141-covid_tst_symptoms-10,bin_30120-Walking,5
32617-Symptoms_Ill_30,31346-past12mo_tech-1,5
32597-Symptoms_Ill_10,30103-conditionsrisks-5,5
31393-join_why-6,30141-covid_tst_symptoms-16,5
36104-Post_vaccinefactors-11,31396-join_hear-6,5
bin_30107-alcohol_consume,30103-conditionsrisks-22,5
31346-past12mo_tech-2,31350-healthdevice_type-4,5
31346-past12mo_tech-2,31350-healthdevice_type-5,5
32602-Symptoms_Ill_15,30160-Symptom_Inflamm-2,5
30183-states_specify-42,31396-join_hear-2,5
36104-Post_vaccinefactors-2,31405-skipped_why-4,5
30183-states_specify-27,30158-Symtpom_Neuro-1,5
32138-vaccine_factors-11,31346-past12mo_tech-4,5
32138-vaccine_factors-11,31346-past12mo_tech-5,5
31344-devices_own-1,30166-Prev_exposure-999,5
30158-Symtpom_Neuro-3,30141-covid_tst_symptoms-15,5
30158-Symtpom_Neuro-3,30141-covid_tst_symptoms-16,5
bin_30119-Concentrating,30103-conditionsrisks-20,5
bin_30119-Concentrating,30103-conditionsrisks-9,5
bin_30119-Concentrating,30138-COVID_Why-2,5
30154-Symptoms_Resp-3,30183-states_specify-33,5
30141-covid_tst_symptoms-23,32600-Symptoms_Ill_13,5
30141-covid_tst_symptoms-23,32602-Symptoms_Ill_15,5
31393-join_why-5,bin_30106-currently_pregnant,5
31393-join_why-5,bin_30117-Deaf,5
30141-covid_tst_symptoms-23,31393-join_why-6,5
32597-Symptoms_Ill_10,31350-healthdevice_type-2,5
bin_36096-Post_covidvaccine,31350-healthdevice_type-1,5
31346-past12mo_tech-6,31356-past12_recommended-998,5
31393-join_why-6,30141-covid_tst_symptoms-23,5
31393-join_why-6,30141-covid_tst_symptoms-26,5
31393-join_why-6,30141-covid_tst_symptoms-3,5
30160-Symptom_Inflamm-2,32602-Symptoms_Ill_15,5
30158-Symtpom_Neuro-3,30141-covid_tst_symptoms-7,5
30103-conditionsrisks-13,30154-Symptoms_Resp-7,5
31393-join_why-2,32617-Symptoms_Ill_30,5
31393-join_why-2,bin_30106-currently_pregnant,5
31393-join_why-2,bin_30118-Blind,5
31393-join_why-2,bin_30121-Dressing,5
31393-join_why-2,bin_30123-ColorBlind,5
32602-Symptoms_Ill_15,30141-covid_tst_symptoms-23,5
32602-Symptoms_Ill_15,30141-covid_tst_symptoms-25,5
32602-Symptoms_Ill_15,30141-covid_tst_symptoms-26,5
32602-Symptoms_Ill_15,30166-Prev_exposure-2,5
30086-Gender-1,30158-Symtpom_Neuro-5,5
30141-covid_tst_symptoms-11,30141-covid_tst_symptoms-4,5
31393-join_why-1,bin_30118-Blind,5
30138-COVID_Why-3,target_athome_positive,5
30154-Symptoms_Resp-21,30183-states_specify-28,5
30103-conditionsrisks-22,30166-Prev_exposure-1,5
31346-past12mo_tech-2,30158-Symtpom_Neuro-6,5
32610-Symptoms_Ill_23,32605-Symptoms_Ill_18,5
30086-Gender-2,31344-devices_own-999,5
31393-join_why-5,32617-Symptoms_Ill_30,5
bin_30118-Blind,30160-Symptom_Inflamm-1,5
32590-Symptoms_Ill_3,30153-Symptoms-1,5
bin_30118-Blind,31344-devices_own-3,5
bin_30118-Blind,31356-past12_recommended-1,5
30086-Gender-2,bin_30118-Blind,5
30141-covid_tst_symptoms-26,30141-covid_tst_symptoms-11,5
30141-covid_tst_symptoms-8,31356-past12_recommended-2,5
30156-Symptom_GI-1,30141-covid_tst_symptoms-17,5
32602-Symptoms_Ill_15,30160-Symptom_Inflamm-5,5
30166-Prev_exposure-2,30141-covid_tst_symptoms-23,5
31356-past12_recommended-1,bin_30121-Dressing,5
30141-covid_tst_symptoms-15,30141-covid_tst_symptoms-30,5
31396-join_hear-2,31396-join_hear-5,5
